89,0.029457518830895424,30.559864367638138,0.8707937683223456
90,0.02979276329278946,30.466668801366303,0.8779058598777689
91,0.029578957706689835,29.335011523470847,0.8610030454648555
92,0.029676690697669983,29.42140966738649,0.8643537354938573
93,0.029866890981793404,29.754007524689293,0.861650593357627
94,0.02942707948386669,30.008950391527925,0.8825306545999737
95,0.02954772859811783,29.627721761415202,0.8681054875800815
96,0.029720064252614975,31.04090609178762,0.8831347280055409
97,0.029439100995659828,30.739584518148995,0.8768027058259463
98,0.029788833111524582,31.746812042563636,0.8833268586152798
99,0.029630402103066444,29.760537251583447,0.8682134389698263
100,0.029496559873223305,31.162511676718754,0.8833355796905973
101,0.029692765325307846,29.353085911473965,0.8512718024701943
102,0.02958991937339306,29.966571739413972,0.8583557141954786
103,0.029571745544672012,30.78697712930218,0.8785567891223455
104,0.02953435108065605,31.11617580296107,0.8751289188638744
105,0.029806772246956825,29.487766827287587,0.861871406213876
106,0.029339749366044998,29.77126802490358,0.8606728956133789
107,0.029648814350366592,31.887339438694184,0.8869983523921764
108,0.029807833954691887,30.931327628516918,0.8739357133903454
109,0.029445504769682884,30.044374350152015,0.8607879290767242
110,0.029658367857336998,31.011905356347583,0.8787706324909546
111,0.02922951430082321,31.641220888117633,0.8902741105422871
SAVING MODEL
112,0.029384657740592957,29.87365181496401,0.8634028683294251
113,0.02923525869846344,30.151614838314636,0.863495872524898
114,0.02958102524280548,30.571210071687492,0.8694651378437405
115,0.02940111607313156,30.439840201142694,0.8723539730335077
116,0.029957788065075874,30.053723104020527,0.8722563154690204
117,0.02947290986776352,31.50625098899892,0.8778299037752282
118,0.029747653752565384,29.729188794085072,0.8641190761790243
119,0.029453011229634285,29.931509269719104,0.8575898199907269
120,0.029294190928339958,30.820582948840347,0.8810137875762537
121,0.029355181381106377,30.868053402832974,0.8694926870403321
122,0.02944653481245041,29.71758378088553,0.8697897399742189
123,0.029480138793587685,29.802133065229718,0.8723412902921107
124,0.029182087630033493,29.89766096820441,0.8649455746479063
125,0.029253220185637474,31.55125646698008,0.8864493222563974
126,0.029103662818670273,30.353882639121416,0.8590895821194128
127,0.029618926346302032,30.75346220457581,0.8712508953317015
128,0.02945157140493393,30.206921993656792,0.870075777587799
129,0.029417788609862328,31.09541205534179,0.8835648585418496
130,0.029313134029507637,29.99352452779872,0.861485721718535
131,0.029541289433836937,29.784402081515076,0.8727014845591538
132,0.029375342652201653,30.403545054502093,0.8678258032289067
133,0.02957834117114544,29.674512245680166,0.8674156333606061
134,0.029512153938412666,30.125994358009706,0.8648936811939086
135,0.029398109763860703,30.237861936989994,0.8727317386041018
136,0.029218850657343864,29.520831008558144,0.8603161535409258
137,0.029508523643016815,29.678542637152937,0.8618955106420372
138,0.029392775148153305,31.58778237406253,0.8834752816046434
139,0.029568931087851524,30.26895723329649,0.8709577656513631
140,0.029485339298844337,31.317117465475313,0.8804462661561635
141,0.029256640002131462,29.757417806709558,0.8633902435270119
142,0.0293361097574234,29.272845288943035,0.859027993375067
143,0.029020115733146667,30.247740869923355,0.8728925812240766
144,0.029622714966535568,29.387448679436076,0.8659860893076783
145,0.029129628092050552,30.99829585826059,0.8815242261104076
146,0.029314223676919937,30.36113884333392,0.8719677020723137
147,0.02923245169222355,30.71192844154201,0.8718104739196199
148,0.029326075688004494,30.496773186985138,0.8651532095266516
149,0.029168711975216866,30.13475668452787,0.8709366269435344
150,0.029259754344820976,29.761068053675505,0.8618140303000953
151,0.029299041256308556,29.744453609302777,0.8740621036226673
152,0.029378408566117287,30.675844211735075,0.8665597711510803
153,0.029297050088644028,30.27922464013352,0.8643162190583839
154,0.02935032546520233,29.849638021037855,0.8623648038359585
155,0.029345525428652763,30.25062666807631,0.8735971089633051
156,0.029260510578751564,30.746570962461668,0.8889768274205997
157,0.029158612713217735,29.27746656054037,0.859324998571823
158,0.029203034937381744,31.2525676303808,0.8700206445194181
159,0.029348494485020638,29.712848511599518,0.8676374096319869
160,0.029604202136397362,30.52432272243767,0.8677412611578759
161,0.029422380030155182,30.711514626049453,0.8764921635343522
162,0.02940567210316658,30.477570359293384,0.8771403208747899
163,0.029498131945729256,30.428711653944784,0.8694666438133604
164,0.029549602419137955,30.259744021479882,0.8676028522732777
165,0.029185578227043152,29.26026796118554,0.8700830788801258
166,0.029354192316532135,29.399512819951543,0.8649972515175662
167,0.029161933809518814,29.42039339761217,0.8607896545273538
168,0.029126014560461044,31.588471707675577,0.8892710539503015
169,0.029197005555033684,31.029514168186346,0.8654356149955094
170,0.02930748462677002,31.073986004269592,0.886692590941414
171,0.02909567765891552,30.653051442861443,0.8730082107649185
172,0.029322640970349312,29.349931593712416,0.8639743855026991
173,0.029501458629965782,30.898779492280383,0.8815779909974906
174,0.029410678893327713,30.016067121057034,0.86724154314859
175,0.029091427102684975,30.238311651044402,0.8660139613279366
176,0.028957657516002655,29.8111517560542,0.8651290878841561
177,0.029386935755610466,29.567723218890528,0.8649625947650135
178,0.02909398265182972,29.861957745354218,0.8657820866053305
179,0.029276633635163307,29.162076646537955,0.8670572239243717
180,0.02920938841998577,31.128569316271882,0.8877884352441678
181,0.029382504522800446,30.418463610419263,0.8681010488650636
182,0.02922980673611164,30.1063615216582,0.8765637421289746
183,0.028967799618840218,30.34624865802017,0.8581697856392806
184,0.02897237427532673,30.359932538934967,0.8772918897811689
185,0.0296330489218235,29.517768640131944,0.8661915530526767
186,0.029251759871840477,31.167417672555437,0.8743116244692279
187,0.029449820518493652,30.248979647271344,0.8727605748305818
188,0.028959043323993683,30.1447867286998,0.8619837905402318
189,0.029145298525691032,30.340092747220215,0.8738829369033305
190,0.0294815544039011,29.962035528943925,0.8669173346466388
191,0.02921788953244686,30.229508399861064,0.8724022661093861
192,0.029313702136278152,30.634451279060407,0.8816391266410858
193,0.02887486293911934,29.792711399038176,0.8541545839405654
194,0.02918492630124092,30.41650326861369,0.8707238059100303
195,0.02906801737844944,29.90062063258694,0.8691721415244757
196,0.02915992960333824,30.22567572901671,0.8759244108386754
197,0.029135825112462044,30.220208228885607,0.8749467273736197
198,0.02928677573800087,29.668884114166627,0.8698295070942008
199,0.029256992042064667,30.002644332867252,0.8691263203595654
200,0.02935275435447693,30.63995259861318,0.8762587556426901
201,0.028860582038760185,30.767256304196895,0.8775526729206756
202,0.029159924015402794,30.37473341720455,0.8767384178357682
203,0.02909998781979084,29.77031323382443,0.8603542523084546
204,0.029161984100937843,29.96330857600002,0.863982044510448
205,0.029253631830215454,29.86463010449816,0.8752589459612907
206,0.029319949448108673,30.7210714069047,0.8789921501265339
207,0.029044682160019875,29.622786301456113,0.8652340135904052
208,0.02937459386885166,30.644820862780083,0.8716980348291282
209,0.028891533613204956,29.814401893758212,0.8599193072420382
210,0.02887842245399952,29.930815371738053,0.8680651404599756
211,0.02898344397544861,29.855032718488054,0.8645895069113761
212,0.02891177497804165,30.608827164581115,0.8630245434682853
213,0.02932388335466385,30.699309516562526,0.8763257064443499
214,0.028894484043121338,29.261581255371865,0.8598931938624537
215,0.029033049941062927,29.330166690583567,0.8582392582431208
216,0.02907726727426052,30.633066972547894,0.8827611497050216
217,0.02895193174481392,29.780114406913796,0.8585766936217678
218,0.029164046049118042,29.255044747771873,0.8596572470618733
219,0.029402785003185272,29.959902946667945,0.8650657969671811
220,0.028688738122582436,29.7376038947286,0.8548126833151527
221,0.029102880507707596,30.144602040551998,0.866195814726735
222,0.02902826853096485,30.02516719718018,0.8759222430470635
223,0.029134277254343033,30.27385657118436,0.8620989167768885
224,0.029211878776550293,31.72538207004033,0.8798713202932208
225,0.029321180656552315,30.034183418790573,0.8763840753788655
226,0.029184475541114807,30.556493646900652,0.8806538388451627
227,0.029090343043208122,30.29287445248317,0.876574760042199
228,0.029075883328914642,29.547599579770814,0.8658777259317505
229,0.029115913435816765,29.048702663565724,0.8631584954639657
230,0.02900877594947815,30.111195933520406,0.8701140001069939
231,0.029318207874894142,30.765081765092688,0.876248227935209
232,0.028981229290366173,30.68039402997805,0.8719636769115067
233,0.02911890111863613,30.75731241806495,0.8786894869130245
234,0.0290853139013052,29.666722678145923,0.8699854247843034
235,0.02887769602239132,30.732548908487516,0.8807020862237239
236,0.029087549075484276,30.354138322791442,0.8703249769407846
237,0.02907426469027996,29.196981624781202,0.8547681062906086
238,0.029043124988675117,30.142161271914443,0.8680971454654558
239,0.029128026217222214,29.447237759756373,0.8612243873047505
240,0.029073448851704597,30.474303277010172,0.8703427185136278
241,0.02928232029080391,30.180455706172033,0.8826614915386617
242,0.029002157971262932,30.003393257062882,0.86417913385189
243,0.02902856655418873,29.909761024004588,0.8777551027425073
244,0.029163921251893044,29.641597768475364,0.8635530661738596
245,0.029030848294496536,31.02194895216331,0.8732685746624352
246,0.029235005378723145,30.291805354438992,0.8713533652603792
247,0.028825867921113968,30.379766840387102,0.87312692388764
248,0.02901993878185749,30.255933530544834,0.8737763999034647
249,0.028824271634221077,29.67010622670172,0.8603620597800642
250,0.028957191854715347,30.61835401700431,0.8750063572400645
251,0.028967544436454773,30.64714861371102,0.883745680925716
252,0.029168710112571716,30.72603836043446,0.8726929101918266
253,0.02903670445084572,29.660772455998316,0.8659140343733596
254,0.029128223657608032,31.138677513078424,0.8789069585360333
255,0.029369549825787544,30.08947453677149,0.8662554369537621
256,0.02893874980509281,30.187330865150457,0.8871369535752041
257,0.02908685803413391,29.67278284964992,0.8745605104388869
258,0.02911480702459812,30.2770248025103,0.8723664151607282
259,0.028782052919268608,29.652444035645132,0.8746532706597183
260,0.028819136321544647,30.57479464518079,0.8637880784249498
261,0.02909768372774124,30.667936834646667,0.872828233595107
262,0.0290281493216753,30.411855735485982,0.8664974133778561
263,0.029017815366387367,29.528879122391423,0.870493089602117
264,0.029002919793128967,29.19638983276704,0.8574663040360445
265,0.02940989099442959,29.820569988215553,0.8669374321053853
266,0.029000651091337204,30.287122394016954,0.8667711046273239
267,0.029054204002022743,30.3254746469763,0.8666286568091419
268,0.028836239129304886,30.309195834481812,0.8672510642027329
269,0.029402032494544983,30.38583963807277,0.8687895241719196
270,0.02916577458381653,30.639808870027323,0.879394030572202
271,0.028946492820978165,30.81153344907266,0.884091616694358
272,0.028996137902140617,30.435368687894115,0.8653402142822756
273,0.028664933517575264,29.333426898984822,0.8592199245460661
274,0.02885524369776249,30.976179244168847,0.8744182705612341
275,0.028972379863262177,31.81460336963784,0.8816591141532623
276,0.029161330312490463,30.26996525763109,0.8660317494454662
277,0.02917204238474369,30.759375651076535,0.8793782301871717
278,0.028857823461294174,30.925699792832805,0.8755064576717977
279,0.028861001133918762,30.088771488698924,0.8663215357718929
280,0.029180452227592468,29.781452245169522,0.8634281936940832
281,0.02884272113442421,29.717325042411165,0.8688280287267872
282,0.028965476900339127,30.26264457011821,0.8656968995005044
283,0.029375571757555008,30.79298033270618,0.8777309483614603
284,0.028887400403618813,30.08140948101193,0.8667316432281438
285,0.02914799377322197,29.673056269415564,0.8597341503694826
286,0.028993887826800346,30.419874557755954,0.8753563092186871
287,0.028981627896428108,29.28700309830849,0.8483092282962501
288,0.028991425409913063,30.270564627651826,0.870516370253261
289,0.02922678180038929,30.01531496819049,0.8712998794121897
290,0.028871573507785797,29.60491573957159,0.8721466522873691
291,0.02895919792354107,29.046447266278964,0.8573704930748052
292,0.02893446758389473,29.92154491536235,0.8549141369990982
293,0.029262004420161247,30.193132377401152,0.8718022778643456
294,0.028850549831986427,30.228405482222566,0.8737051091589401
295,0.028919855132699013,29.10051344891761,0.8502916114692342
296,0.028827425092458725,29.279414032825674,0.85509352517116
297,0.02868303656578064,29.518190657397863,0.8688454265729564
298,0.02890068292617798,30.612219094492893,0.8808424832434422
299,0.028846153989434242,31.37842175300631,0.8795538846978738
300,0.02878016047179699,30.67535283590752,0.8718450862853261
301,0.029244832694530487,30.70353955023466,0.8781065714273463
302,0.029052739962935448,30.9057925263143,0.8803078414307032
303,0.028656333684921265,29.430847149937346,0.8711949135900043
304,0.028995782136917114,30.007358116464328,0.8660852360446334
305,0.02923559956252575,30.287858337978577,0.8677799924812015
306,0.02901628240942955,30.227205668036866,0.8723294008345319
307,0.02879416197538376,30.347547596085985,0.8694663456461413
308,0.028990846127271652,30.192544451882167,0.8688080495357986
309,0.029018906876444817,29.84574753696073,0.8621660059057825
310,0.02923632226884365,28.634061876392757,0.8507504220041292
311,0.02876429632306099,30.669356124330402,0.8818053755200217
312,0.028922243043780327,30.589596200520027,0.8747987028195103
313,0.029037661850452423,30.12594759139769,0.8688166953510962
314,0.02917187660932541,31.342913656229424,0.8914129816908535
SAVING MODEL
315,0.02906188555061817,29.207578465486677,0.8685667765584093
316,0.02875978872179985,30.796245180579444,0.8796148243019601
317,0.02890370972454548,29.814405749389003,0.8644535436170332
318,0.028819531202316284,31.517852571288376,0.8801828440163638
319,0.028736460953950882,30.186613716105356,0.8611104218795268
320,0.02890978567302227,30.565834748945612,0.8722283294542392
321,0.02904501184821129,30.04785948978323,0.8677642387311493
322,0.028983982279896736,30.339414731189912,0.876212723783987
323,0.028986768797039986,30.30431432679167,0.8707479338418601
324,0.0287178847938776,29.580554497036783,0.8628807612733442
325,0.029086986556649208,30.259753105699065,0.8743859612387765
326,0.028783263638615608,30.347407478391982,0.8773470224021276
327,0.028719522058963776,30.784558064195508,0.8732102909161626
328,0.029092825949192047,31.386248423730713,0.8859887090803964
329,0.028814680874347687,30.12433436347749,0.8774377972655819
330,0.028965551406145096,29.515643585365886,0.8665539553068703
331,0.029330359771847725,29.989704071259993,0.8589776835940774
332,0.028953079134225845,30.574225776502338,0.8855027584199172
333,0.028836825862526894,30.160344453983516,0.873236309005875
334,0.02879817597568035,31.2585880347767,0.8814018915737926
335,0.02894436940550804,30.074688570932498,0.8679602608491542
336,0.028712015599012375,29.837910201476237,0.8579085427368034
337,0.029263842850923538,29.88484256396076,0.8641693764869235
338,0.029260464012622833,30.925843607012126,0.8810582846046243
339,0.029111461713910103,30.28146753438872,0.8682893612354491
340,0.02915356121957302,30.17414475797812,0.8733629859799231
341,0.028929803520441055,29.694868595289126,0.8660157046880202
342,0.029014427214860916,30.501083516416724,0.8737236110708951
343,0.029033657163381577,30.136089188167293,0.8704421233699169
344,0.028941147029399872,31.216936885782733,0.886605287737118
345,0.029357807710766792,30.733835653908056,0.8764195858053148
346,0.028988825157284737,30.113093876763923,0.8799566666926327
347,0.029131051152944565,29.523631673638405,0.8617979940259896
348,0.028990715742111206,30.10622346817585,0.865449569283266
349,0.02878330647945404,29.98197772514435,0.8697417709196753
350,0.028608065098524094,29.168560374074946,0.8490913463607364
351,0.02904531918466091,29.223486377276625,0.861303484610875
352,0.029192863032221794,31.814511962549176,0.8918878162304726
SAVING MODEL
353,0.0288070198148489,30.13912720226072,0.8684019361716995
354,0.028933722525835037,30.398060626230695,0.8873001510744387
355,0.028905292972922325,29.821723195778283,0.863406867611992
356,0.02875448204576969,28.734978469802073,0.8589167626015504
357,0.028710022568702698,30.221583762382167,0.8648367765501638
358,0.028803160414099693,30.328861565596203,0.8801490088768787
359,0.02904777228832245,30.52934385046624,0.8667425295745792
360,0.028896253556013107,30.8296264653116,0.8721860225068258
361,0.029128078371286392,30.29532431770231,0.8665112618827101
362,0.028608111664652824,31.443569179326992,0.8884653590990317
363,0.02893209457397461,31.389151214893882,0.8934738633177045
SAVING MODEL
364,0.02902485616505146,29.91737617013291,0.873421059619659
365,0.028959058225154877,31.929935316062245,0.8969431285379693
SAVING MODEL
366,0.02890455722808838,29.93668496725437,0.8490561011836639
367,0.028817882761359215,29.76820041738621,0.8711378408346073
368,0.02882811240851879,30.476360481425854,0.8846846244469397
369,0.028978882357478142,31.043036287277513,0.8813214559589013
370,0.028954630717635155,30.3752844145411,0.8753667807178205
371,0.028799433261156082,31.657028513954938,0.8873451374294803
372,0.02896963804960251,30.163784427386688,0.872883491364982
373,0.02910272404551506,29.860640833401444,0.8730766339213826
374,0.029065219685435295,30.997161865980285,0.877284264604739
375,0.029115496203303337,31.83623169248788,0.8820767791315905
376,0.029115140438079834,31.180036959779336,0.8887747376998111
377,0.02887045592069626,30.799098760399648,0.8747671623610614
378,0.028823822736740112,29.862732583015667,0.8659964261878044
379,0.028698500245809555,29.798576412157722,0.8657846316476845
380,0.02894383668899536,29.805927898091028,0.8683385195101956
381,0.028547139838337898,30.82801592133623,0.876181083307181
382,0.029124094173312187,29.47825472192886,0.872128259007517
383,0.029194112867116928,31.105177108619372,0.8820240486063549
384,0.02873293124139309,30.29248600412457,0.8727857120661703
385,0.028833217918872833,31.0661791865263,0.8854236055794492
386,0.029031967744231224,30.30275521335412,0.8714251901621062
387,0.02886394038796425,30.122950208753146,0.8759194491772778
388,0.028997406363487244,29.18682159134073,0.8640456521240022
389,0.028610780835151672,30.22730337868175,0.8712048217908881
390,0.028955180197954178,29.479616256933483,0.8544705284627926
391,0.028975535184144974,29.773144598525533,0.8593526975609252
392,0.029191136360168457,30.242855733786723,0.8676592394293519
393,0.028857184574007988,30.37513379492772,0.8755059904620657
394,0.028980879113078117,30.570374384650354,0.8780275850351659
395,0.028958464041352272,30.731816658548013,0.8847898125562726
396,0.02879732847213745,31.36452836205592,0.889500049902181
397,0.028956014662981033,31.22748634608425,0.8876690328689659
398,0.028785647824406624,30.077379490575318,0.8705032519263295
399,0.028881991282105446,29.049752554612105,0.8581467554582934
400,0.028978543356060982,30.19182141532041,0.8644273994646768
401,0.028826886788010597,30.507839920563747,0.8681700279167092
402,0.029041985049843788,30.7751395284726,0.8766360677435832
403,0.028795966878533363,30.856082799900904,0.8825587205368512
404,0.028317073360085487,30.881889505315353,0.8787343492563784
405,0.02892974019050598,29.881612309024323,0.8679786792610446
406,0.028904419392347336,29.475607722043396,0.8671597114734623
407,0.029212413355708122,29.04565170137122,0.8523953383326166
408,0.029038555920124054,30.839107355898168,0.8790486620958231
409,0.029039274901151657,31.261435720434424,0.8740411600115264
410,0.02891404926776886,31.05043311284856,0.8792495011818121
411,0.02893594279885292,31.086383390154428,0.8850972256694363
412,0.028872773051261902,30.88718335480012,0.8779250273956163
413,0.028569059446454048,30.35198833288184,0.8693276571434103
414,0.02857659012079239,30.313549523776114,0.8729539899604072
415,0.028860049322247505,31.54193105809553,0.8863132510051658
416,0.028745906427502632,30.57971971303202,0.8687051863837005
417,0.028826067224144936,29.87321965910176,0.8653159108438908
418,0.02882481925189495,29.736571664398948,0.8615103306994105
419,0.028846686705946922,30.575978335926603,0.8680926067231218
420,0.02902495488524437,30.423970528320822,0.8782794119767711
421,0.02899654395878315,31.28641821594034,0.8834597030422645
422,0.028666317462921143,30.922018371168306,0.8835431406547215
423,0.028844404965639114,30.556527034446972,0.8715083487738009
424,0.028702642768621445,28.699337369873575,0.8503865035901202
425,0.02870894782245159,30.74608239020517,0.8746998250230726
426,0.028838258236646652,30.087517686444357,0.8706133396260413
427,0.02864799275994301,30.364729269138135,0.8767087363252193
428,0.028598306700587273,30.340657123934957,0.8639395731416415
429,0.02902311459183693,31.162231310081758,0.8841740344496947
430,0.029042061418294907,30.343769062649937,0.8735761476334248
431,0.028919555246829987,30.204174461136795,0.8887106520850847
432,0.02874421328306198,30.50570501013195,0.8769371280612832
433,0.028804432600736618,30.272524542449457,0.8665823623265578
434,0.028644969686865807,30.069618917296985,0.8606106868022705
435,0.02875220589339733,29.86810481252331,0.8695609565749652
436,0.028771551325917244,30.69395176780617,0.8780687350684052
437,0.028761422261595726,30.060865796749322,0.8706398393307636
438,0.02884507365524769,30.371721977816733,0.8777149524145119
439,0.02913530543446541,29.666539248629732,0.8710584558580657
440,0.029135696589946747,30.202077395726146,0.8678567982374347
441,0.029131552204489708,30.143486237161902,0.8664627554954216
442,0.02925253100693226,29.415540628501823,0.8624145927497527
443,0.0290533434599638,30.421113206698454,0.8844379551535378
444,0.028838755562901497,30.296244120225364,0.8715290914133242
445,0.028866300359368324,30.40960205132286,0.8656091775796476
446,0.02907555177807808,30.31752729019774,0.8691908176500861
447,0.028796454891562462,30.7473668805819,0.8745738211608796
448,0.029012372717261314,29.549762048022107,0.8649531631973153
449,0.029277723282575607,31.673714053298443,0.8848903717386081
450,0.028985634446144104,29.85366687452394,0.8625277751128908
451,0.0286297257989645,30.37827561737492,0.8642890109739335
452,0.028695013374090195,29.938642056425746,0.870906351861428
453,0.029075946658849716,30.714339066461342,0.876996332840374
454,0.029176143929362297,30.374187349381785,0.8747855437573565
455,0.028905576094985008,29.392919069573107,0.8486266511076621
456,0.028956515714526176,29.992681756242053,0.8742952846079132
457,0.028659097850322723,30.12231159321888,0.8718154124328602
458,0.02867908403277397,30.91045897754342,0.869229788694164
459,0.028871184214949608,29.88618203513845,0.8685417671125889
460,0.029084336012601852,29.773658666880518,0.8602146835431992
461,0.028656726703047752,29.553244056717176,0.8663741900844261
462,0.029062284156680107,30.99960885299543,0.8873333671243964
463,0.028958531096577644,30.097437452985982,0.8706482996236027
464,0.028523163869976997,30.617286143329302,0.8736099972573181
465,0.028655709698796272,30.415527146212074,0.8753849114747093
466,0.028684739023447037,30.247521746173256,0.8744941318865399
467,0.028598638251423836,31.033487381480263,0.8901383268784463
468,0.028930695727467537,29.60879681125567,0.8672104347409038
469,0.02891247533261776,30.748818978854825,0.8867968282255383
470,0.028699403628706932,30.483939283890294,0.8705160507161196
471,0.028523776680231094,30.78997707436784,0.8774583422397783
472,0.029082372784614563,30.54137987739872,0.8819929568337587
473,0.028756413608789444,29.269178052814688,0.8598796927400307
474,0.02882411703467369,31.113250370465042,0.8799881315489639
475,0.028730425983667374,31.461821229930823,0.8832927628813038
476,0.028902770951390266,30.610972707111934,0.8801674053956071
477,0.02901642397046089,29.762840531894952,0.8640197146393471
478,0.028681600466370583,30.328911276638124,0.8665526193589085
479,0.029066720977425575,30.680319492655077,0.8791098043745711
480,0.029039083048701286,30.32044414948946,0.8609597830150227
481,0.02878991700708866,29.871105652860095,0.8647818492579558
482,0.028785789385437965,29.779296023464312,0.8681367439359085
483,0.028981758281588554,30.605969462747677,0.8790926051126223
484,0.028653673827648163,30.753874376867554,0.8769483368907208
485,0.028902700170874596,29.88368543082386,0.868219385433406
486,0.028743281960487366,30.037562994155063,0.869381055549603
487,0.02882830612361431,30.92309659946378,0.877751570676291
488,0.02897336147725582,30.90383303546854,0.8771128516208379
489,0.029040945693850517,30.239775736933677,0.8674786481308914
490,0.028802447021007538,29.843313270780342,0.8644125203961156
491,0.029049668461084366,30.53384578630852,0.8759441216254154
492,0.028756218031048775,30.38263504583004,0.8709313926108979
493,0.028610721230506897,30.85520086474522,0.8754910886542825
494,0.029125157743692398,29.646194571068154,0.8563894355794349
495,0.028956830501556396,30.5742867926207,0.8607555607266574
496,0.02896011434495449,30.097070950722454,0.8636170012818211
497,0.028763379901647568,30.373688419159567,0.8744008324357071
